id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1391252112777093120,1391252112777093120,2021-05-09 01:42:06 -03,2021-05-09,01:42:06,-0300,161729363,florenciapaz05,Flor Paz 🦋,,"Libertad responsable con dinero el día previo al ""día de la madre""  somos Uruguayos todo a último momento. #libertadResponsable 
#COVIDー19 #Nopasanada",es,[],[],[],0,0,0,"['libertadresponsable', 'covidー19', 'nopasanada']",[],https://twitter.com/florenciapaz05/status/1391252112777093120,,https://twitter.com/AleSpuntone/status/1391214394575663104,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1391223226676744194,1391135184251232257,2021-05-08 23:47:19 -03,2021-05-08,23:47:19,-0300,1242547860,martinomodey,MARTINOMODEY,,"@igalvar71 Llegó hasta el Forum la pandemia, maldito seas Covid . .....  #libertadresponsable",es,['igalvar71'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/martinomodey/status/1391223226676744194,,,0,,,,,,,,"{'user_id': '535877103', 'username': 'igalvar71'}",,,,
1391129364817920001,1391119598594973700,2021-05-08 17:34:21 -03,2021-05-08,17:34:21,-0300,1170091274,gesupalmiero,Gesu,,"@WolffWaldo @carlavizzotti Encima @SantiCafiero dijo en @clarincom  'Cuando Larreta no cumple, lo que ocurre es lo que vemos en las terapias intensivas de la Ciudad' No entienden nada! #CABA cuida y respalda la #LibertadResponsable que bien la sabemos. Ni el ejemplo dan! Podría ir al Congreso no? Al menos",es,"['wolffwaldo', 'carlavizzotti', 'clarincom']",[],[],0,2,3,"['caba', 'libertadresponsable']",[],https://twitter.com/GesuPalmiero/status/1391129364817920001,,,0,,,,,,,,"{'user_id': '1864835456', 'username': 'WolffWaldo'}",,,,
1391126676499742720,1391125441356910599,2021-05-08 17:23:40 -03,2021-05-08,17:23:40,-0300,1170091274,gesupalmiero,Gesu,,"@clarincom Mentiroso @SantiCafiero , Usted no hace nada! @horaciorlarreta cumple en #CABA y de la Pcia. vienen todos a Capital x testeos o atención.Ustedes nos quieren quitar la #LibertadResponsable que bien ya sabemos cómo actuar! #BastaDeMentiras La Libertad No se negocia! Responsabilidad",es,"['clarincom', 'horaciorlarreta']",[],[],0,4,37,"['caba', 'libertadresponsable', 'bastadementiras']",[],https://twitter.com/GesuPalmiero/status/1391126676499742720,,,0,,,,,,,,"{'user_id': '8105922', 'username': 'clarincom'}",,,,
1390848793843838979,1390139391167840256,2021-05-07 22:59:27 -03,2021-05-07,22:59:27,-0300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,@raquel_da Uff siempre lo mismo. Es claro. Tus padres que fuman te dice que no fumes que hace mal. Hace lo que quieras y bancate las consecuencias. En esto es lo mismo #libertadresponsable,es,['raquel_da'],[],[],0,0,1,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1390848793843838979,,,0,,,,,,,,"{'user_id': '289641286', 'username': 'raquel_da'}",,,,
1390817575538409472,1390817575538409472,2021-05-07 20:55:24 -03,2021-05-07,20:55:24,-0300,1172977412025593856,butplayed,Lebron's Mom,,#LibertadResponsable,qht,[],[],[],1,0,2,['libertadresponsable'],[],https://twitter.com/ButPlayed/status/1390817575538409472,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1390764617958404098,1390741274337103874,2021-05-07 17:24:58 -03,2021-05-07,17:24:58,-0300,1382303957557653507,muertesuy,MuertesEvitablesPorCovidUy,,"@mafgaleano Lamentablemente es la #LibertadResponsable de nuestro presidente.
Datos: del 1 al 31 de marzo 366 fallecimientos por covid; del 1 al 6 de mayo 356.
Y el gobierno? cri, cri...",es,['mafgaleano'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/MuertesUy/status/1390764617958404098,,,0,,,,,,,,"{'user_id': '162176313', 'username': 'mafgaleano'}",,,,
1390698523520290817,1390698523520290817,2021-05-07 13:02:20 -03,2021-05-07,13:02:20,-0300,27290145,rrsoca,Ricardo Soca,,"Los tres países del mundo en peor situación, con relación a nuevos contactos por día, según Our World in Data.
#LibertadResponsable https://t.co/3F6kMnDaez",es,[],[],['https://pbs.twimg.com/media/E0zApIyX0AMxvRs.png'],0,2,2,['libertadresponsable'],[],https://twitter.com/rrsoca/status/1390698523520290817,,,1,https://pbs.twimg.com/media/E0zApIyX0AMxvRs.png,,,,,,,"{'user_id': None, 'username': None}",,,,
1390620420466937858,1390620420466937858,2021-05-07 07:51:59 -03,2021-05-07,07:51:59,-0300,1112928952069378048,letelierarce,CarlosArceLetelier,,"#Viernes  que te quiero Viernes ¡¡¡¡¡
A disfrutar del #finde con #libertadresponsable y no con leyes autoritarias.",es,[],[],[],0,0,1,"['viernes', 'finde', 'libertadresponsable']",[],https://twitter.com/LetelierArce/status/1390620420466937858,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1390517533040648198,1390517533040648198,2021-05-07 01:03:09 -03,2021-05-07,01:03:09,-0300,1211044005149937664,jose_luis968,José Luis,,"#libertadResponsable 
Para que sirve? 
Gracias @elchueco67 https://t.co/4jx1vB87D4",es,['elchueco67'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/jose_luis968/status/1390517533040648198,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1390517473431195649/pu/img/S_lon_2-aCx0o24C.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1390370735487660036,1390369613700026368,2021-05-06 15:19:49 -03,2021-05-06,15:19:49,-0300,403802054,henrynoboaa,Henry Noboa A,,"@Estabocaesmia12 @LuisLacallePou @teledoce No hagan eso con la opinión pública y menos cuando la marca país que va diferenciando a #Uruguay de los demás países del mundo con la valiosa construcción conceptual de la #LibertadResponsable 
No tienen autoridad moral sólo 1 curul de🎁",es,"['estabocaesmia12', 'luislacallepou', 'teledoce']",[],[],1,0,0,"['uruguay', 'libertadresponsable']",[],https://twitter.com/HenryNoboaA/status/1390370735487660036,,,0,,,,,,,,"{'user_id': '403802054', 'username': 'HenryNoboaA'}",,,,
1390353067451863047,1390353067451863047,2021-05-06 14:09:37 -03,2021-05-06,14:09:37,-0300,160274924,viviquing,vivi quing,,"La #libertadResponsable es un eufemismo de la ley del más fuerte. Para ejemplo basta un botón, quien representa al empresariado y a la clase política que tenemos #yoTenía8positivos dice el señor feudal   devenido en diputado  https://t.co/w5fsCCO3bX",es,[],['https://youtu.be/6IIjrQyp1mM'],[],0,1,1,"['libertadresponsable', 'yotenía8positivos']",[],https://twitter.com/viviquing/status/1390353067451863047,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1390322863329222658,1390322863329222658,2021-05-06 12:09:36 -03,2021-05-06,12:09:36,-0300,1387185369750417408,momo53989881,MomoHumor,,#Lacalle #LibertadResponsable #MallaOro https://t.co/GtC0a5JlYk,qme,[],[],['https://pbs.twimg.com/media/E0trRjxXoAIXTfY.jpg'],0,0,1,"['lacalle', 'libertadresponsable', 'mallaoro']",[],https://twitter.com/Momo53989881/status/1390322863329222658,,,1,https://pbs.twimg.com/media/E0trRjxXoAIXTfY.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1390314848999849984,1390314848999849984,2021-05-06 11:37:45 -03,2021-05-06,11:37:45,-0300,2734201761,danielabouret,Daniela Bouret Vespa,,#LibertadResponsable ?Graban a diputado salteño admitiendo mandar buses con gente con covid a cosecha de citrus. https://t.co/KQSqYxkOSl vía @portalmvd,es,['portalmvd'],['http://m.uy/uc785647'],[],2,0,2,['libertadresponsable'],[],https://twitter.com/danielabouret/status/1390314848999849984,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1390270583380889600,1390270583380889600,2021-05-06 08:41:51 -03,2021-05-06,08:41:51,-0300,845641573828300800,solporsole,Sol,,#LibertadResponsable,qht,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/solporsole/status/1390270583380889600,,https://twitter.com/RadioSarandi690/status/1390254005713088513,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1389359025624584200,1389334973216432130,2021-05-03 20:19:39 -03,2021-05-03,20:19:39,-0300,792233472,taniadelche,Tania del Che,,"@marygambler @CosseCarolina @TelenocheUy @dcastro65 #LibertadResponsable

Jo!",und,"['marygambler', 'cossecarolina', 'telenocheuy', 'dcastro65']",[],[],1,0,1,['libertadresponsable'],[],https://twitter.com/taniadelche/status/1389359025624584200,,,0,,,,,,,,"{'user_id': '792233472', 'username': 'taniadelche'}",,,,
1389320821047533569,1389320821047533569,2021-05-03 17:47:50 -03,2021-05-03,17:47:50,-0300,161483149,gerardolbello,Gerardo Bello,,"#LibertadResponsable
https://t.co/HuWLeEcSCi",qme,[],['https://www.m24.com.uy/apu-confirmo-presiones-del-gobierno-a-canal-10-que-coinciden-con-el-despido-del-jefe-de-informativos-de-subrayado/'],[],0,1,1,['libertadresponsable'],[],https://twitter.com/GerardoLBello/status/1389320821047533569,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1389249440016445442,1389249440016445442,2021-05-03 13:04:12 -03,2021-05-03,13:04:12,-0300,1072313744536014848,robsonchany,Chany Robson,,"Libertad responsable...🤔
¿Cuando el ser humano fue responsable? #libertadresponsable
https://t.co/cLZDCfe2Ez",es,[],['https://www.elobservador.com.uy/nota/coronavirus-la-portada-de-the-new-york-times-que-destaca-a-uruguay-por-liderar-en-casos-nuevos-cada-100-mil-habitantes-202152164459'],[],0,0,1,['libertadresponsable'],[],https://twitter.com/RobsonChany/status/1389249440016445442,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1389146633502396416,1389146633502396416,2021-05-03 06:15:41 -03,2021-05-03,06:15:41,-0300,1320914650385600514,delgadoaraceli4,Aracelis Delgado,,"Ahí Tenes la #LibertadResponsable , las no #medidas, el mal manejo del #plandevacunacióncovid19 en departamentos más poblados. Duele y duele #Uruguay",es,[],[],[],0,3,4,"['libertadresponsable', 'medidas', 'plandevacunacióncovid19', 'uruguay']",[],https://twitter.com/delgadoaraceli4/status/1389146633502396416,,https://twitter.com/diariolaruy/status/1388964300673454080,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1388983081474928640,1388983081474928640,2021-05-02 19:25:47 -03,2021-05-02,19:25:47,-0300,1237064860720136193,diariodeluislp,El Diario de Luis,,"Lunes 3 de mayo: Día Mundial de la Libertad de Prensa.
Desde esta cuenta le mandamos un fuerte abrazo a @georgina_mayo_ y @EPreve .
Nada mas que agregar.
#LibertadDeExpresion 
#LibertadResponsable 
#BlancosPillos https://t.co/70uvYnKRr9",es,"['georgina_mayo_', 'epreve']",[],['https://pbs.twimg.com/media/E0aovyNWYAEEJQq.jpg'],0,7,11,"['libertaddeexpresion', 'libertadresponsable', 'blancospillos']",[],https://twitter.com/diariodeluisLP/status/1388983081474928640,,,1,https://pbs.twimg.com/media/E0aovyNWYAEEJQq.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1388928876454236162,1388928876454236162,2021-05-02 15:50:23 -03,2021-05-02,15:50:23,-0300,2796373204,albertosilvauy,Alberto Silva,,"#LibertadResponsable seguramente fue una buena intención.
También es linda frase para un póster con 1 gaviota y el mar.
Pero seguir con la misma sin asumir responsabilidades en medio de esta doble pandemia coronavirus y crisis económica suena a una #IrresponsableResponsabilidad",es,[],[],[],5,31,114,"['libertadresponsable', 'irresponsableresponsabilidad']",[],https://twitter.com/albertosilvauy/status/1388928876454236162,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1388916502368333829,1388916502368333829,2021-05-02 15:01:13 -03,2021-05-02,15:01:13,-0300,414306390,dcaggiani,Daniel Caggiani,,#Uruguay es el primero de la tabla en la tasa de casos diarios de contagios Covid 19 cada 100 mil habitantes en el mundo. #LibertadResponsable #GobiernoAusente,es,[],[],[],7,10,20,"['uruguay', 'libertadresponsable', 'gobiernoausente']",[],https://twitter.com/DCaggiani/status/1388916502368333829,,https://twitter.com/GerardoLissardy/status/1388882605404196864,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1388862472711462916,1388862472711462916,2021-05-02 11:26:31 -03,2021-05-02,11:26:31,-0300,201084987,tathymartinez,Tatiana⚖️ 🇺🇾,,"Clarito ,no entiendo cómo el PN le permite expresarse de esa manera,xq es obvio q el discurso de la senadora no es de #LibertadResponsable ¿persecución laboral de los no vacunados?
⚠️vacunación empezó el 2/3
Buen tema @BajoLaLupauy https://t.co/OHxJsZ3nEr",es,['bajolalupauy'],[],[],4,2,2,['libertadresponsable'],[],https://twitter.com/tathymartinez/status/1388862472711462916,,https://twitter.com/Alejand67138745/status/1388651613678620676,1,https://pbs.twimg.com/ext_tw_video_thumb/1388862167802339330/pu/img/iFvBaiyzV4MgTYOz.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1388535341796282373,1388535341796282373,2021-05-01 13:46:37 -03,2021-05-01,13:46:37,-0300,31623859,danilodiaz,Danilo Díaz,,En Israel murieron 45 personas en una tragedia (estampida de personas); decretan duelo nacional. En #Uruguay durante abril hubo un promedio de 60 fallecidos por día. La #LibertadResponsable como estrategia de salud pública.,es,[],[],[],0,1,0,"['uruguay', 'libertadresponsable']",[],https://twitter.com/DaniloDiaz/status/1388535341796282373,,https://twitter.com/desde_abajo/status/1388118257287188483,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1388522426238132225,1388522426238132225,2021-05-01 12:55:18 -03,2021-05-01,12:55:18,-0300,603023859,socraticar,Socrática,,#DesobedienciaCivil #LibertadResponsable,qht,[],[],[],0,1,4,"['desobedienciacivil', 'libertadresponsable']",[],https://twitter.com/SocraticaR/status/1388522426238132225,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1388505017439690755,1388474081696174081,2021-05-01 11:46:07 -03,2021-05-01,11:46:07,-0300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,@RaulSend @GVillar_uy #libertadresponsable,qme,"['raulsend', 'gvillar_uy']",[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1388505017439690755,,,0,,,,,,,,"{'user_id': '1177266306858569728', 'username': 'RaulSend'}",,,,
1388492800233287680,1388492800233287680,2021-05-01 10:57:35 -03,2021-05-01,10:57:35,-0300,814652236576018433,locomanya1988,mi_ser_manya_always,,"Ayer 20.25 se colocaba en la rambla Ramírez vayas para evitar acceso a la pista de patines, más de 200 personas aglomerados.tomando mate,vino, fazeando.
Entiendo que a la juventud le cuesta entender , pero es evitable.
Cuando les toque de cerca....
#LibertadResponsable",es,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/locomanya1988/status/1388492800233287680,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1388277052730757121,1388277052730757121,2021-04-30 20:40:16 -03,2021-04-30,20:40:16,-0300,39523000,patirodriguez72,Pati Rodriguez Larriera ⁷ 🦋,,"Esperanzadora la entrevista de @dcastro65 a Amit Gutking y @rjcanessa en @TelenocheUy. Cambiar la situación actual depende del compromiso colectivo, cada uno de nosotros tiene que hacer su parte. #JuntosPodemos💪 #Israel🇮🇱 #LibertadResponsable #EspaldaConEspalda https://t.co/9feBhBTCpn",es,"['dcastro65', 'rjcanessa', 'telenocheuy']",[],['https://pbs.twimg.com/media/E0QmnuSX0AopoJS.jpg'],0,1,7,"['juntospodemos', 'israel', 'libertadresponsable', 'espaldaconespalda']",[],https://twitter.com/PatiRodriguez72/status/1388277052730757121,,,1,https://pbs.twimg.com/media/E0QmnuSX0AopoJS.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1388268295363645445,1388268295363645445,2021-04-30 20:05:29 -03,2021-04-30,20:05:29,-0300,403802054,henrynoboaa,Henry Noboa A,,#LibertadResponsable,qht,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/HenryNoboaA/status/1388268295363645445,,https://twitter.com/LuisLacallePou/status/1387734648390930432,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
